0.085938,0.062256,1.010132,-1.175573,0.824427,0.320611
0.084717,0.058228,1.009888,-0.106870,5.450382,1.725191
0.077637,0.067139,1.004150,-2.137405,-1.297710,0.534351
0.083984,0.045044,1.004883,-1.709924,3.022901,1.328244
0.058228,0.072144,1.005859,-2.641221,-2.992366,0.183206
0.083130,0.073120,1.024536,-1.480916,-3.175573,0.549618
0.081909,0.067749,1.006958,-1.908397,-0.320611,-0.702290
0.061035,0.061646,1.006592,-1.923664,-3.343511,-0.610687
0.067993,0.055786,1.007080,-1.221374,0.717557,-0.015267
0.079102,0.048218,1.004639,-1.389313,0.091603,-0.274809
0.087280,0.056519,1.010620,-1.312977,-0.442748,1.297710
0.077393,0.059448,1.007446,-1.526718,-0.595420,0.916031
0.070435,0.062134,1.003906,-1.709924,-2.076336,-0.702290
0.072754,0.061401,1.005737,-1.603053,2.198473,0.427481
0.063599,0.073120,1.010986,-2.687023,-6.122138,0.641221
0.081421,0.057373,1.004395,-1.251908,0.152672,-0.564885
0.074951,0.065063,1.006470,-1.221374,-0.549618,0.305344
0.081543,0.062866,1.006958,-1.007634,0.366412,0.229008
0.076660,0.060913,1.007690,-1.740458,0.274809,-0.045802
0.087402,0.056396,1.008179,-1.374046,-0.549618,0.122137
0.074219,0.062256,1.004028,-1.251908,0.152672,0.396947
0.071899,0.065308,1.005249,-1.129771,-0.030534,0.015267
0.089600,0.052246,1.005981,4.030534,21.572519,-4.427481
0.203857,0.054932,0.939697,-34.916031,-17.969465,58.641220
-0.106934,0.105957,1.018311,-2.534351,-6.152672,-25.877863
0.290649,0.005615,0.904175,-13.251908,7.206107,5.328244
0.091675,0.088379,1.011597,-3.221374,-4.473282,-1.893130
0.125366,0.049561,1.019287,0.961832,2.106870,4.732824
0.072876,0.069214,1.015747,-0.687023,-3.526718,-2.717557
0.053101,0.065552,1.006836,-0.793893,2.412214,0.625954
0.046875,0.063232,1.009155,-0.824427,1.648855,-1.282443
0.044922,0.070801,1.008301,-1.984733,-1.725191,1.129771
0.047363,0.067017,1.008423,-0.687023,2.229008,-1.236641
0.041626,0.069336,1.007202,-1.480916,-0.030534,0.442748
0.036621,0.068359,1.007446,-1.190840,0.519084,-0.335878
0.042236,0.071533,1.005493,-1.648855,0.580153,0.687023
0.049438,0.065430,1.010132,-1.221374,-1.099237,-0.305344
0.039673,0.067749,1.006958,-1.786260,0.671756,0.381679
0.042847,0.062622,1.009155,-1.175573,-0.366412,0.015267
0.041382,0.070068,1.013062,-2.061069,-0.534351,0.916031
0.035522,0.061646,1.008179,-1.328244,-0.763359,-0.061069
0.069946,0.034912,1.009766,-1.450382,-1.297710,1.297710
0.047119,0.069092,1.010376,-1.603053,-0.931298,-0.580153
0.037598,0.059570,1.005493,-1.496183,-0.809160,-0.229008
0.037842,0.076172,1.008179,-2.076336,0.152672,0.045802
0.044678,0.067627,1.008789,-1.389313,0.305344,0.427481
0.040649,0.065796,1.007812,-1.282443,0.641221,-0.244275
0.041992,0.066650,1.008789,-1.328244,-0.488550,0.091603
0.042358,0.069580,1.006470,-1.908397,-0.992366,0.900763
0.039551,0.064209,1.008911,-1.404580,-0.167939,-0.274809
0.028564,0.062622,1.009155,-0.488550,-1.908397,2.061069
0.065796,0.092529,1.012207,2.641221,2.381679,-5.145038
0.205200,0.070068,1.048706,-28.656488,27.664122,86.656487
-0.177979,0.136108,1.127197,23.267176,-17.664122,-51.358780
0.366577,0.005371,1.024414,-6.824428,21.587786,3.221374
0.033325,0.061035,0.998169,-1.832061,1.694656,3.114504
0.034058,0.076294,0.997070,-7.603054,-0.580153,1.251908
0.009033,0.049561,1.003784,-0.106870,-0.717557,-8.839695
-0.052612,0.060425,0.995728,2.625954,-2.702290,5.526718
0.027100,0.094849,1.010742,-3.374046,-3.450382,2.900763
0.027466,0.089966,1.006226,-2.671756,-2.946565,2.580153
0.031494,0.078979,1.003906,-0.091603,6.000000,-3.587786
0.030518,0.076538,1.008911,-1.862595,-0.809160,-0.442748
0.033447,0.082153,1.008545,-1.587786,-0.839695,-0.351145
0.026733,0.082764,1.006226,-1.114504,-0.320611,-0.320611
0.027710,0.084961,1.005493,-1.557252,0.442748,0.305344
0.018188,0.081421,1.005737,-1.709924,-0.595420,0.656489
0.032227,0.072144,1.006348,-1.709924,0.473282,-0.076336
0.028076,0.082031,1.007202,-1.328244,-0.137405,0.244275
0.029053,0.083008,1.005737,-1.267176,-0.519084,-0.290076
0.034912,0.082642,1.008179,-1.236641,0.946565,-0.519084
0.038940,0.087402,1.010742,-1.114504,5.740458,-1.786260
-0.190063,0.090088,1.029907,13.633588,-18.122137,-14.427481
0.084595,0.087402,1.011719,-5.145038,6.106870,7.603054
0.089478,0.046021,0.951782,0.183206,-5.862596,7.832061
0.039795,0.145996,1.058350,0.763359,-8.045801,5.770992
0.072021,0.057373,1.005371,9.251908,17.862595,4.091603
0.060547,0.082520,1.016846,-2.442748,-1.954198,2.335878
0.046997,0.104980,0.998657,-1.572519,-0.687023,0.824427
0.043457,0.108398,1.010620,-2.030534,-2.366412,-2.290076
0.032959,0.099121,1.002686,-2.015267,-1.633588,1.557252
0.063354,0.130859,1.030151,-4.381680,0.687023,2.748092
-0.657593,0.332642,0.987427,2.305344,27.190840,56.503819
0.296143,0.066895,0.999878,-0.549618,7.419847,-54.671757
0.198853,0.000366,1.014404,4.625954,1.175573,11.267176
0.080566,0.128052,1.003662,-9.648855,-8.473283,-11.618320
0.112427,0.099976,0.958252,-14.977099,-27.282442,11.786260
0.194458,0.016357,0.936768,10.854961,63.572517,18.290077
0.008789,0.024902,0.955566,-11.954199,-12.244275,-8.274809
-0.001953,-0.002197,0.898438,1.709924,-30.259542,-7.557252
0.012451,0.014160,0.920044,-23.465649,-51.633587,-16.229008
-0.018311,-0.103394,1.005249,-1.847328,7.526718,-1.832061
0.056641,-0.063843,1.007446,-0.045802,-9.496183,-4.167939
0.217529,-0.038696,0.977905,2.595420,-1.297710,-2.671756
0.170532,-0.036621,0.994019,-2.580153,12.625955,0.671756
0.106689,-0.042358,1.004883,-1.832061,5.053435,0.885496
0.071167,-0.047607,1.008423,-2.015267,4.900764,0.931298
0.072876,-0.045654,1.007446,-1.557252,0.809160,0.030534
0.079834,-0.047974,1.007935,-2.702290,5.862596,1.419847
0.070190,-0.046387,1.008667,-1.053435,-3.160305,-0.106870   